project,contract,bidder.name,status,bidder.country,opening.price.currency,opening.price.amount,opening.price.raw,evaluated.price.currency,evaluated.price.amount,evaluated.price.raw,contract.price.currency,contract.price.amount,contract.price.raw
P096131,http://search.worldbank.org/wcontractawards/procdetails/OP00011294,Bestnet Europe,Awarded,,USD,7210471.0,"USD 7,210,471.00",USD,6273147.0,"USD6,273,147.00",USD,7210471.0,"USD7,210,471.00"
P096131,http://search.worldbank.org/wcontractawards/procdetails/OP00011304,SD Diagnostics,Awarded,,USD,1035370.0,"USD 1,035,370.00",USD,1035370.0,"USD1,035,370.00",USD,1035370.0,"USD1,035,370.00"
P096131,http://search.worldbank.org/wcontractawards/procdetails/OP00011308,Twiga Chemicals Zambia Ltd,Awarded,,USD,264000.0,"USD 264,000.00",USD,264000.0,"USD264,000.00",USD,264000.0,"USD264,000.00"
P096131,http://search.worldbank.org/wcontractawards/procdetails/OP00011309,Empire Enterprises UK,Awarded,,USD,442233.0,"USD 442,233.74",USD,442233.0,"USD442,233.74",USD,442233.0,"USD442,233.74"
P096131,http://search.worldbank.org/wcontractawards/procdetails/OP00020398,Krost Shelving (Pty) Ltd,Awarded,South Africa,ZAR,2684164.0,"ZAR 2,684,164.00",ZAR,2684164.0,"ZAR2,684,164.00",ZAR,2684164.0,"ZAR2,684,164.00"
P090075,http://search.worldbank.org/wcontractawards/procdetails/OP00029941,China Gezhouba Group Company Limited « CGGC »,Awarded,China,XOF,3779798760.0,"XOF 3,779,798,760.00",XOF,3779798760.0,"XOF3,779,798,760.00",XOF,3779798760.0,"XOF3,779,798,760.00"
P090075,http://search.worldbank.org/wcontractawards/procdetails/OP00029941,CGGC,Evaluated,Burkina Faso,XOF,3779798760.0,"XOF 3,779,798,760.00",XOF,3779798760.0,"XOF3,779,798,760.00",,,
P090075,http://search.worldbank.org/wcontractawards/procdetails/OP00029941,SAMA TP,Evaluated,Mali,XOF,3845039450.0,"XOF 3,845,039,450.00",XOF,3845039450.0,"XOF3,845,039,450.00",,,
P090075,http://search.worldbank.org/wcontractawards/procdetails/OP00029941,Groupement EGK-ECGF,Evaluated,Mali,XOF,4121181609.0,"XOF 4,121,181,609.00",XOF,4121181609.0,"XOF4,121,181,609.00",,,
P090075,http://search.worldbank.org/wcontractawards/procdetails/OP00029941,CGE,Evaluated,Burkina Faso,XOF,4338985832.0,"XOF 4,338,985,832.00",XOF,4400878682.0,"XOF4,400,878,682.00",,,
P090075,http://search.worldbank.org/wcontractawards/procdetails/OP00029941,Société G E R,Evaluated,Togo,XOF,4654677015.0,"XOF 4,654,677,015.00",XOF,4654677015.0,"XOF4,654,677,015.00",,,
P090075,http://search.worldbank.org/wcontractawards/procdetails/OP00029941,COVEC MALI,Evaluated,Mali,XOF,4469389742.0,"XOF 4,469,389,742.00",XOF,4799782192.0,"XOF4,799,782,192.00",,,
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00007633,M/s. JaysonPharmaceuticals ( for Sub-Package 1),Awarded,,BDT,1242500.0,"BDT 1,242,500.00;",BDT,1242500.0,"BDT1,242,500.00",BDT,1242500.0,"BDT1,242,500.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00007710,M/s. AmicoLaboratories Limited Dhaka,Awarded,,BDT,1557500.0,"BDT 1,557,500.00;",BDT,1557500.0,"BDT1,557,500.00",BDT,1557500.0,"BDT1,557,500.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00007711,M/s. AmicoLaboratories Limted Dhaka,Awarded,,BDT,1557500.0,"BDT 1,557,500.00;",BDT,1557500.0,"BDT1,557,500.00",BDT,1557500.0,"BDT1,557,500.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00007714,M/s. Unity ServicesLimited Dhaka (Manufacturer M/s.Dometic S.a.r.l. Luxembourg),Awarded,,BDT,315574.0,"BDT 315,574.50;",BDT,315574.0,"BDT315,574.50",BDT,315574.0,"BDT315,574.50"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00007712,M/s. JaysonPharmaceuticals Limited Dhaka,Awarded,,BDT,1242500.0,"BDT 1,242,500.00;",BDT,1242500.0,"BDT1,242,500.00",BDT,1242500.0,"BDT1,242,500.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00007713,M/s. JaysonPharmaceuticals Limited Dhaka,Awarded,,BDT,1277500.0,"BDT 1,277,500.00;",BDT,1277500.0,"BDT1,277,500.00",BDT,1277500.0,"BDT1,277,500.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00008198,Helm PharmaceuticalsGmbH,Awarded,,USD,3400000.0,"USD 3,400,000.00;",USD,3400000.0,"USD3,400,000.00",USD,3400000.0,"USD3,400,000.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00008951,M/S JMI BanglaCompany Limited,Awarded,,BDT,48400000.0,"BDT 48,400,000.00;",BDT,48400000.0,"BDT48,400,000.00",BDT,48400000.0,"BDT48,400,000.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00008950,M/S HelmPhanrmaceuticals GmbH,Awarded,,USD,3400000.0,"USD 3,400,000.00;",USD,3400000.0,"USD3,400,000.00",USD,3400000.0,"USD3,400,000.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00009181,M/s. ConvaTecInternational Services GmbH,Awarded,,USD,878600.0,"USD 878,600.00;",USD,878600.0,"USD878,600.00",USD,878600.0,"USD878,600.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00009273,M/s. ConvaTecInternational Services GmbH,Awarded,,USD,878600.0,"USD 878,600.00;",USD,878600.0,"USD878,600.00",USD,878600.0,"USD878,600.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00009382,N.V. Organon,Awarded,,EUR,4994500.0,"EUR 4,994,500.00;",EUR,4994500.0,"EUR4,994,500.00",EUR,4994500.0,"EUR4,994,500.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00010963,M/s. Pantech Enterprise (Pvt)Ltd.Dhaka,Awarded,,,,,USD,70500.0,"USD70,500.00",USD,70500.0,"USD70,500.00"
P074841,http://search.worldbank.org/wcontractawards/procdetails/OP00010964,M/s. M.N. Mallick & Company Dhaka.,Awarded,,,,,BDT,23072000.0,"BDT23,072,000.00",BDT,23072000.0,"BDT23,072,000.00"
P100534,http://search.worldbank.org/wcontractawards/procdetails/OP00008668,Mr.Gregor B.M.Meiering,Awarded,,USD,25000.0,"USD 25,000.00;",USD,25000.0,"USD25,000.00",USD,25000.0,"USD25,000.00"
P096643,http://search.worldbank.org/wcontractawards/procdetails/OP00011553,Krijon Sh.p.k.,Awarded,,EUR,464640.0,"EUR 464,640.00",EUR,464640.0,"EUR464,640.00",EUR,464640.0,"EUR464,640.00"
P070736,http://search.worldbank.org/wcontractawards/procdetails/OP00016498,M/S TOYOTA TANZANIA LTD,Awarded,,TZS,171000000.0,"TZS 171,000,000.00USD 1,710,000.00",TZS,2880512100.0,"TZS2,880,512,100.00",TZS,2880512100.0,"TZS2,880,512,100.00"
P070736,http://search.worldbank.org/wcontractawards/procdetails/OP00016498,M/S QUALITY MOTORS LTD,Evaluated,,TZS,206720000.0,"TZS 206,720,000.00USD 2,432,000.00",TZS,4060248320.0,"TZS4,060,248,320.00",,,
P070736,http://search.worldbank.org/wcontractawards/procdetails/OP00016498,M/S DIAMOND MOTORS LTD,Rejected,,JPY,138180711.0,"JPY 138,180,711.00",,,,,,
P070736,http://search.worldbank.org/wcontractawards/procdetails/OP00016498,M/S CMC AUTOMOBILES LTD,Rejected,,USD,1665282.0,"USD 1,665,282.00",,,,,,
P070736,http://search.worldbank.org/wcontractawards/procdetails/OP00016498,M/S TATA AFRICA HOLDINGS (TANZANIA) LTD,Rejected,,USD,1653000.0,"USD 1,653,000.00",,,,,,
P070736,http://search.worldbank.org/wcontractawards/procdetails/OP00016498,M/S CFAO MOTORS TANZANIA LTD,Rejected,,USD,1613100.0,"USD 1,613,100.00",,,,,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00027746,NEOCOM AD Skopje,Awarded,Macedonia former Yugoslav Republic of,MKD,7990811.0,"MKD 7,990,811.00",EUR,128898.0,"EUR128,898.00",EUR,128898.0,"EUR128,898.00"
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00027746,ASSECO SEE dooel Skopje,Evaluated,Macedonia former Yugoslav Republic of,EUR,199000.0,"EUR 199,000.00",EUR,199000.0,"EUR199,000.00",,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00027933,JV GDi GISDATA dooel Skopje & GDi GISDATA doo Beograd,Awarded,Macedonia former Yugoslav Republic of,MKD,3683850.0,"MKD 3,683,850.00",EUR,59423.0,"EUR59,423.00",EUR,59423.0,"EUR59,423.00"
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00027933,JV Igea doo Varazdin & IN2 dooel Skopje,Evaluated,Croatia,EUR,67000.0,"EUR 67,000.00",EUR,67000.0,"EUR67,000.00",,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00027933,ASSECO SEE dooel Skopje,Evaluated,Macedonia former Yugoslav Republic of,EUR,78000.0,"EUR 78,000.00",EUR,78000.0,"EUR78,000.00",,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00027933,JV COTESA-ULTRA Geoportal 2014,Evaluated,Spain,EUR,149818.0,"EUR 149,818.00",EUR,149818.0,"EUR149,818.00",,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00027933,JV Corvallis Spa a Socio Unico & GeoSolutions S.A.S & Intelligent Network Solutions,Evaluated,Italy,MKD,1306256.0,"MKD 1,306,256.00EUR 310,800.00",EUR,331871.0,"EUR331,871.00",,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00028192,TEHNOKOOP doo ? Skopje,Awarded,Macedonia former Yugoslav Republic of,MKD,5177350.0,"MKD 5,177,350.00",MKD,6170365.0,"MKD6,170,365.73",MKD,7025248.0,"MKD7,025,248.00"
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00028192,OPREMA Angele i Aco doo ? Skopje,Evaluated,Macedonia former Yugoslav Republic of,MKD,5448285.0,"MKD 5,448,285.40",MKD,6455049.0,"MKD6,455,049.21",,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00028192,EDU STORE EGITIM ACARLARI VE TICARET A.S.,Evaluated,Turkey,EUR,121798.0,"EUR 121,798.00",MKD,7615919.0,"MKD7,615,919.32",,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00030162,ASSECO SEE dooel Skopje,Awarded,Macedonia former Yugoslav Republic of,EUR,1100000.0,"EUR 1,100,000.00",EUR,1100000.0,"EUR1,100,000.00",EUR,1037257.0,"EUR1,037,257.00"
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00030162,JV Makedonski Telekom AD & Telekom Romania Communications S.A. & SAGA doo Beograd,Evaluated,Macedonia former Yugoslav Republic of,EUR,1600000.0,"EUR 1,600,000.00",EUR,1600000.0,"EUR1,600,000.00",,,
P083126,http://search.worldbank.org/wcontractawards/procdetails/OP00030162,INTEC SYSTEMS doo Skopje,Rejected,Macedonia former Yugoslav Republic of,EUR,1990000.0,"EUR 1,990,000.00",,,,,,
P092353,http://search.worldbank.org/wcontractawards/procdetails/OP00030415,Jiangxi Water and Hydropower Construction Co. Ltd.,Awarded,China,ETB,484883089.0,"ETB 484,883,089.84USD 29,274,856.46",ETB,927883743.0,"ETB927,883,743.71",ETB,927883743.0,"ETB927,883,743.71"
P092353,http://search.worldbank.org/wcontractawards/procdetails/OP00030415,Technofab-Gammon JV,Evaluated,India,ETB,108795898.0,"ETB 108,795,898.98USD 49,413,504.70",ETB,949282062.0,"ETB949,282,062.96",,,
P092353,http://search.worldbank.org/wcontractawards/procdetails/OP00030415,Simplex Infrastructure Ltd,Evaluated,India,ETB,664642063.0,"ETB 664,642,063.85USD 20,824,531.46",ETB,1018927065.0,"ETB1,018,927,065.33",,,
P049395,http://search.worldbank.org/wcontractawards/procdetails/OP00018024,Tbea Deyang Cables Co. Ltd,Awarded,,USD,3560939.0,"USD 3,560,939.00",ETB,27655926.0,"ETB27,655,926.85",ETB,3560939.0,"ETB3,560,939.00"
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,M/s Lomas & Lomas Ltd,Awarded,Kenya,USD,6381900.0,"USD 6,381,900.00",KES,559745559.0,"KES559,745,559.77",KES,559745559.0,"KES559,745,559.77"
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Hengtong Optic-Electric Co Ltd,Evaluated,China,USD,6440000.0,"USD 6,440,000.00",KES,564841452.0,"KES564,841,452.00",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Kenwide Merchants Ltd,Evaluated,Kenya,KES,6469750.0,"KES 6,469,750.00",KES,567450773.0,"KES567,450,773.93",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Sterlite Technologies,Evaluated,India,USD,6538000.0,"USD 6,538,000.00",KES,573436865.0,"KES573,436,865.40",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Adra International Ltd,Evaluated,Kenya,KES,22530000.0,"KES 22,530,000.00USD 6,300,000.00",KES,575092290.0,"KES575,092,290.00",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Kiewa Group Ltd,Evaluated,Kenya,USD,7145967.0,"USD 7,145,967.97",KES,626760702.0,"KES626,760,702.50",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Energy Engineering & Marketing Ltd,Evaluated,Kenya,KES,660352000.0,"KES 660,352,000.00",KES,660352000.0,"KES660,352,000.00",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,East India Udyog,Evaluated,India,USD,8467984.0,"USD 8,467,984.00",KES,701754108.0,"KES701,754,108.30",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,PEC Ltd,Evaluated,India,USD,8190041.0,"USD 8,190,041.99KES 70,000.00",KES,718404659.0,"KES718,404,659.83",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,East African Cables ltd,Evaluated,Kenya,USD,8610000.0,"USD 8,610,000.00",KES,755168463.0,"KES755,168,463.00",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Pisu & Co. Ltd,Rejected,Kenya,USD,6687000.0,"USD 6,687,000.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Peak International,Rejected,China,USD,5995360.0,"USD 5,995,360.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Chint Electric Ltd,Rejected,China,USD,7467283.0,"USD 7,467,283.52",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Elsewedy Cables Egypt,Rejected,Egypt Arab Republic of,USD,7662200.0,"USD 7,662,200.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020696,Metsec Cables Ltd,Rejected,Kenya,USD,9906400.0,"USD 9,906,400.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Pisu & Co. Ltd.,Awarded,Kenya,USD,1305050.0,"USD 1,305,050.00",KES,114465935.0,"KES114,465,935.50",KES,114465935.0,"KES114,465,935.50"
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Anhui Tec Tower Co ltd,Evaluated,China,KES,128657875.0,"KES 128,657,875.00",KES,0.0,KES0.00,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Lomas & Lomas Ltd,Evaluated,Kenya,USD,918000.0,"USD 918,000.00",KES,117145476.0,"KES117,145,476.00",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Kiewa Group Ltd,Evaluated,Kenya,USD,1365852.0,"USD 1,365,852.41",KES,119798914.0,"KES119,798,914.88",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Richardson & David ltd,Evaluated,Kenya,USD,1436002.0,"USD 1,436,002.18",KES,125951751.0,"KES125,951,751.21",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,PEC Ltd,Evaluated,India,KES,129000.0,"KES 129,000.00USD 1,499,100.00",KES,131615061.0,"KES131,615,061.00",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Hydra Industrial services Ltd,Evaluated,Kenya,USD,1555300.0,"USD 1,555,300.00",KES,136415363.0,"KES136,415,363.00",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Metsec Cables Ltd,Evaluated,Kenya,USD,2366652.0,"USD 2,366,652.00",KES,139730976.0,"KES139,730,976.42",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Adra International Ltd,Evaluated,Kenya,USD,1696500.0,"USD 1,696,500.00",KES,148800015.0,"KES148,800,015.00",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Etrade Co Ltd,Evaluated,Kenya,USD,1715880.0,"USD 1,715,880.00",KES,150499834.0,"KES150,499,834.80",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Bonle (Fuzhou) International,Evaluated,China,USD,1781196.0,"USD 1,781,196.52",KES,156228746.0,"KES156,228,746.77",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,KSE Electricals Pvt3,Evaluated,India,KES,704050.0,"KES 704,050.00USD 1,392,160.38",KES,173364957.0,"KES173,364,957.41",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,M/s Nirav Agencies Ltd,Rejected,Kenya,USD,1343900.0,"USD 1,343,900.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,Rousant International Ltd,Rejected,Hong Kong SAR China,USD,1754600.0,"USD 1,754,600.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020703,M/s City Engineering ltd,Rejected,Kenya,USD,145696000.0,"USD 145,696,000.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,Lomas & Lomas Ltd.,Awarded,Kenya,USD,725845.0,"USD 725,845.50",KES,63663908.0,"KES63,663,908.81",KES,63663908.0,"KES63,663,908.81"
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,Metsec Cables Ltd,Evaluated,Kenya,USD,921583.0,"USD 921,583.62",KES,54416680.0,"KES54,416,680.34",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,Pisu & Co. Ltd.,Evaluated,Kenya,USD,1156409.0,"USD 1,156,409.00",KES,101428633.0,"KES101,428,633.39",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,Kiewa Group Ltd,Evaluated,Kenya,USD,1158479.0,"USD 1,158,479.71",KES,101610255.0,"KES101,610,255.36",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,Etrade Co Ltd,Evaluated,Kenya,USD,1190205.0,"USD 1,190,205.97",KES,104392965.0,"KES104,392,965.63",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,KSE Electricals,Evaluated,India,KES,553090.0,"KES 553,090.74USD 1,224,463.85",KES,107950815.0,"KES107,950,815.02",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,Adra International,Evaluated,Kenya,USD,1258445.0,"USD 1,258,445.00",KES,110378210.0,"KES110,378,210.95",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,PEC Ltd,Evaluated,India,KES,35100.0,"KES 35,100.00USD 788,752.50",KES,110907437.0,"KES110,907,437.13",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,M/s Nirav Agencies Ltd,Rejected,Kenya,USD,1134872.0,"USD 1,134,872.96",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020712,M/s City Engineering ltd,Rejected,Kenya,KES,22728000.0,"KES 22,728,000.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,M/s Nucon Switchgear Pvt Ltd,Awarded,India,KES,800000.0,"KES 800,000.00USD 2,460,750.00",KES,210974010.0,"KES210,974,010.66",KES,210974010.0,"KES210,974,010.66"
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,LTL HoldingsLtd,Evaluated,Sri Lanka,KES,4003062.0,"KES 4,003,062.00USD 2,550,600.00",KES,227458322.0,"KES227,458,322.34",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Adra International Ltd,Evaluated,Kenya,USD,2596400.0,"USD 2,596,400.00",KES,227467747.0,"KES227,467,747.96",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Elsewedy Egypt,Evaluated,Egypt Arab Republic of,USD,2644000.0,"USD 2,644,000.00",KES,231637931.0,"KES231,637,931.60",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Danish PVT Ltd,Evaluated,India,KES,178500.0,"KES 178,500.00USD 3,321,374.51",KES,304205802.0,"KES304,205,802.73",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Pisu & Co. Ltd,Evaluated,Kenya,USD,3620700.0,"USD 3,620,700.00",KES,317205544.0,"KES317,205,544.23",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,TanalecLtd,Evaluated,Tanzania,USD,3948300.0,"USD 3,948,300.00",KES,345906219.0,"KES345,906,219.87",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Etrade Co Ltd,Evaluated,Kenya,USD,4755100.0,"USD 4,755,100.00",KES,416589080.0,"KES416,589,080.39",,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Kiewa Group Ltd,Rejected,Kenya,USD,3926669.0,"USD 3,926,669.97",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,ABB Ltd,Rejected,Kenya,EUR,4943000.0,"EUR 4,943,000.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Zhejiang Jiangsang,Rejected,China,USD,3431750.0,"USD 3,431,750.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Rwando East Africa,Rejected,Kenya,USD,3368745.0,"USD 3,368,745.00",,,,,,
P083131,http://search.worldbank.org/wcontractawards/procdetails/OP00020683,Pacifica Global,Rejected,Kenya,USD,2129232.0,"USD 2,129,232.00",,,,,,
